date,min,max,median,q1,q3,stdev,count
2024-05-25T00:00:00.000Z,30.8,30.8,30.8,30.8,30.8,0.0,1
2024-05-28T00:00:00.000Z,67.0,67.0,67.0,67.0,67.0,0.0,1
2024-05-29T00:00:00.000Z,61.0,61.0,61.0,61.0,61.0,0.0,1
2024-05-30T00:00:00.000Z,63.0,67.0,65.0,63.0,67.0,2.0,2
2024-06-01T00:00:00.000Z,31.9,31.9,31.9,31.9,31.9,0.0,1
2024-06-02T00:00:00.000Z,33.0,33.0,33.0,33.0,33.0,0.0,1
2024-06-05T00:00:00.000Z,50.6,50.6,50.6,50.6,50.6,0.0,1
2024-06-06T00:00:00.000Z,27.5,27.5,27.5,27.5,27.5,0.0,1
2024-06-07T00:00:00.000Z,47.3,47.3,47.3,47.3,47.3,0.0,1
2024-06-08T00:00:00.000Z,33.0,33.0,33.0,33.0,33.0,0.0,1
2024-06-11T00:00:00.000Z,47.3,47.3,47.3,47.3,47.3,0.0,1
2024-06-13T00:00:00.000Z,50.6,50.6,50.6,50.6,50.6,0.0,1
2024-06-18T00:00:00.000Z,51.7,51.7,51.7,51.7,51.7,0.0,1
2024-06-19T00:00:00.000Z,27.5,37.4,32.45,27.5,37.4,4.95,2
2024-06-20T00:00:00.000Z,52.8,52.8,52.8,52.8,52.8,0.0,1
2024-06-24T00:00:00.000Z,42.9,48.4,45.65,42.9,48.4,2.75,2
2024-06-25T00:00:00.000Z,30.8,30.8,30.8,30.8,30.8,0.0,1
2024-06-29T00:00:00.000Z,33.0,69.0,51.0,33.0,69.0,18.0,2
2024-07-01T00:00:00.000Z,22.0,22.0,22.0,22.0,22.0,0.0,1
2024-07-05T00:00:00.000Z,30.8,40.7,35.75,30.8,40.7,4.95,2
2024-07-07T00:00:00.000Z,28.6,33.0,30.8,28.6,33.0,2.2,2
2024-07-08T00:00:00.000Z,33.0,38.5,36.3,33.0,38.5,2.25,3
2024-07-10T00:00:00.000Z,28.6,28.6,28.6,28.6,28.6,0.0,1
2024-07-13T00:00:00.000Z,35.2,35.2,35.2,35.2,35.2,0.0,1
2024-07-14T00:00:00.000Z,18.7,18.7,18.7,18.7,18.7,0.0,1
2024-07-16T00:00:00.000Z,18.7,19.8,19.25,18.7,19.8,0.55,2
2024-07-18T00:00:00.000Z,28.6,28.6,28.6,28.6,28.6,0.0,1
2024-07-19T00:00:00.000Z,33.0,33.0,33.0,33.0,33.0,0.0,1
2024-07-25T00:00:00.000Z,65.0,65.0,65.0,65.0,65.0,0.0,1
2024-07-26T00:00:00.000Z,30.8,30.8,30.8,30.8,30.8,0.0,1
2024-07-27T00:00:00.000Z,33.0,33.0,33.0,33.0,33.0,0.0,1
2024-07-29T00:00:00.000Z,33.0,33.0,33.0,33.0,33.0,0.0,1
2024-07-30T00:00:00.000Z,28.6,28.6,28.6,28.6,28.6,0.0,1
2024-07-31T00:00:00.000Z,20.9,26.4,23.65,20.9,26.4,2.75,2
2024-08-01T00:00:00.000Z,26.4,26.4,26.4,26.4,26.4,0.0,1
2024-08-03T00:00:00.000Z,40.7,48.4,41.8,40.7,48.4,3.4,3
2024-08-04T00:00:00.000Z,41.8,41.8,41.8,41.8,41.8,0.0,1
2024-08-05T00:00:00.000Z,38.5,44.0,42.9,40.7,43.45,2.112,4
2024-08-06T00:00:00.000Z,45.1,45.1,45.1,45.1,45.1,0.0,1
2024-08-07T00:00:00.000Z,55.0,55.0,55.0,55.0,55.0,0.0,1
2024-08-09T00:00:00.000Z,38.5,38.5,38.5,38.5,38.5,0.0,1
2024-08-11T00:00:00.000Z,30.8,30.8,30.8,30.8,30.8,0.0,1
2024-08-12T00:00:00.000Z,22.0,22.0,22.0,22.0,22.0,0.0,1
2024-08-13T00:00:00.000Z,24.2,50.6,27.5,24.2,50.6,11.745,3
2024-08-16T00:00:00.000Z,24.2,24.2,24.2,24.2,24.2,0.0,1
2024-08-17T00:00:00.000Z,31.9,31.9,31.9,31.9,31.9,0.0,1
2024-08-19T00:00:00.000Z,31.9,50.6,42.9,37.4,46.2,5.435,17
2024-08-20T00:00:00.000Z,24.2,77.0,50.6,39.6,57.0,13.26,24
2024-08-21T00:00:00.000Z,31.9,71.0,45.1,37.4,59.0,11.594,13
2024-08-22T00:00:00.000Z,30.8,57.0,42.9,39.6,49.5,6.979,23
2024-08-23T00:00:00.000Z,30.8,59.0,36.29,31.9,44.55,9.373,24
2024-08-24T00:00:00.000Z,33.0,53.9,39.04,36.29,42.9,5.821,24
2024-08-25T00:00:00.000Z,16.5,52.8,37.95,25.85,44.0,10.987,24
2024-08-26T00:00:00.000Z,28.6,49.5,36.29,34.65,44.0,6.466,24
2024-08-27T00:00:00.000Z,18.7,49.5,30.8,26.4,37.95,8.427,20
2024-08-28T00:00:00.000Z,33.0,48.4,36.29,34.1,40.7,4.685,21
2024-08-29T00:00:00.000Z,25.3,50.6,37.4,34.1,40.7,6.216,22
2024-08-30T00:00:00.000Z,24.2,44.0,30.8,28.6,40.15,6.319,21
2024-08-31T00:00:00.000Z,16.5,51.7,39.04,27.5,44.0,10.244,22
2024-09-01T00:00:00.000Z,15.4,42.9,22.0,15.95,31.35,8.256,21
2024-09-02T00:00:00.000Z,5.5,30.8,17.6,13.2,21.45,6.983,20
2024-09-03T00:00:00.000Z,22.0,30.8,25.85,24.2,28.6,2.717,20
2024-09-04T00:00:00.000Z,17.6,44.0,30.25,24.2,34.65,7.204,20
2024-09-05T00:00:00.000Z,16.5,57.0,40.7,33.0,45.1,10.036,23
2024-09-06T00:00:00.000Z,23.1,65.0,37.4,33.0,51.15,11.739,24
2024-09-07T00:00:00.000Z,24.2,47.3,36.29,31.9,40.7,5.997,23
2024-09-08T00:00:00.000Z,17.6,52.8,38.5,27.5,40.7,9.661,21
2024-09-09T00:00:00.000Z,16.5,42.9,34.1,27.5,38.5,7.584,23
2024-09-10T00:00:00.000Z,29.7,73.0,46.75,39.04,52.8,12.009,24
2024-09-11T00:00:00.000Z,30.8,79.0,51.15,36.29,57.0,14.734,24
2024-09-12T00:00:00.000Z,18.7,53.9,39.6,28.05,50.05,11.648,24
2024-09-13T00:00:00.000Z,23.1,44.0,39.6,33.0,40.7,6.138,24
2024-09-14T00:00:00.000Z,24.2,50.6,33.54,27.5,39.04,7.815,24
2024-09-15T00:00:00.000Z,20.9,39.6,28.05,24.75,31.9,5.299,24
2024-09-16T00:00:00.000Z,18.7,45.1,33.54,27.5,41.25,7.969,24
2024-09-17T00:00:00.000Z,19.8,47.3,29.7,26.95,34.65,7.239,24
2024-09-18T00:00:00.000Z,16.5,26.4,20.9,19.8,23.65,2.473,24
2024-09-19T00:00:00.000Z,14.3,41.8,29.7,22.55,33.0,6.986,24
2024-09-20T00:00:00.000Z,23.1,52.8,32.45,28.05,39.6,8.626,24
2024-09-21T00:00:00.000Z,26.4,38.5,31.9,28.6,35.2,3.78,24
2024-09-22T00:00:00.000Z,17.6,55.0,26.95,20.35,40.7,11.838,24
2024-09-23T00:00:00.000Z,30.8,59.0,45.65,36.29,51.15,8.509,24
2024-09-24T00:00:00.000Z,31.9,59.0,38.5,34.1,42.35,7.343,24
2024-09-25T00:00:00.000Z,24.2,41.8,33.54,30.25,36.29,4.388,24
2024-09-26T00:00:00.000Z,29.7,51.7,37.95,35.75,40.15,5.259,24
2024-09-27T00:00:00.000Z,33.0,55.0,37.95,34.65,45.65,7.075,24
2024-09-28T00:00:00.000Z,25.3,83.0,42.9,33.0,62.0,18.213,24
2024-09-29T00:00:00.000Z,44.0,69.0,55.0,51.7,57.0,5.75,24
2024-09-30T00:00:00.000Z,35.2,65.0,50.6,44.0,56.0,8.235,24
2024-10-01T00:00:00.000Z,30.8,69.0,42.9,37.95,50.05,10.824,24
2024-10-02T00:00:00.000Z,25.3,67.0,40.7,36.29,47.3,10.906,24
2024-10-03T00:00:00.000Z,42.9,71.0,50.6,46.75,56.0,7.397,24
2024-10-04T00:00:00.000Z,47.3,81.0,63.0,53.35,71.0,10.125,24
2024-10-05T00:00:00.000Z,30.8,77.0,58.0,33.0,69.0,16.585,24
2024-10-06T00:00:00.000Z,35.2,61.0,50.6,48.4,54.45,5.996,24
2024-10-07T00:00:00.000Z,20.9,52.8,29.7,25.3,40.15,10.702,24
2024-10-08T00:00:00.000Z,25.3,57.0,30.8,29.7,42.9,10.314,24
2024-10-09T00:00:00.000Z,25.3,69.0,46.75,31.9,52.8,12.775,24
2024-10-10T00:00:00.000Z,53.9,71.0,61.0,59.0,67.0,5.045,18
2024-10-11T00:00:00.000Z,24.2,44.0,38.5,30.8,42.35,6.16,21
2024-10-12T00:00:00.000Z,29.7,55.0,40.7,36.3,45.65,6.612,20
2024-10-13T00:00:00.000Z,27.5,44.0,36.85,35.2,40.15,4.174,24
2024-10-14T00:00:00.000Z,22.0,46.2,31.9,27.5,38.5,7.196,20
2024-10-15T00:00:00.000Z,20.9,47.3,30.25,24.2,37.4,8.173,22
2024-10-16T00:00:00.000Z,17.6,42.9,34.65,26.4,38.5,7.785,24
2024-10-17T00:00:00.000Z,29.7,59.0,40.15,36.29,50.6,8.739,24
2024-10-18T00:00:00.000Z,19.8,45.1,28.6,25.3,35.2,6.742,24
2024-10-19T00:00:00.000Z,16.5,40.7,28.05,22.0,34.1,7.269,24
2024-10-20T00:00:00.000Z,12.1,39.6,25.85,21.45,30.25,7.031,24
2024-10-21T00:00:00.000Z,11.0,29.7,23.1,15.95,28.6,6.369,24
2024-10-22T00:00:00.000Z,22.0,46.2,34.1,31.9,42.35,7.027,24
2024-10-23T00:00:00.000Z,28.6,63.0,47.85,39.04,51.7,9.45,24
2024-10-24T00:00:00.000Z,42.9,63.0,50.6,46.2,55.45,5.735,24
2024-10-25T00:00:00.000Z,38.5,75.0,46.75,41.8,58.0,10.8,24
2024-10-26T00:00:00.000Z,3.3,77.0,26.4,13.2,48.4,21.627,24
2024-10-27T00:00:00.000Z,1.1,27.5,12.1,4.95,16.5,7.474,24
2024-10-28T00:00:00.000Z,30.8,55.0,37.95,34.1,40.7,6.372,24
2024-10-29T00:00:00.000Z,15.4,46.2,27.5,20.9,37.95,9.757,17
2024-10-30T00:00:00.000Z,29.7,55.0,38.5,33.54,48.95,8.365,12
2024-11-17T00:00:00.000Z,3.3,30.8,20.9,15.95,26.95,7.324,13
2024-11-18T00:00:00.000Z,25.3,35.2,30.8,29.15,33.0,2.748,24
2024-11-19T00:00:00.000Z,15.4,55.0,29.7,25.85,38.5,10.216,24
2024-11-20T00:00:00.000Z,15.4,36.3,27.5,20.35,32.45,6.6,24
2024-11-21T00:00:00.000Z,8.8,29.7,22.0,16.5,24.2,5.687,20
2024-11-22T00:00:00.000Z,17.6,34.1,26.4,24.2,28.6,3.901,23
2024-11-23T00:00:00.000Z,24.2,33.0,28.6,25.3,29.7,2.418,24
2024-11-24T00:00:00.000Z,17.6,31.9,23.65,19.8,30.8,5.395,24
2024-11-25T00:00:00.000Z,16.5,36.3,26.4,22.55,31.35,5.852,24
2024-11-26T00:00:00.000Z,24.2,49.5,41.8,34.1,47.85,8.353,21
2024-11-27T00:00:00.000Z,29.7,51.7,44.0,34.65,46.2,7.014,24
2024-11-28T00:00:00.000Z,45.1,71.0,52.8,48.4,62.0,8.408,24
2024-11-29T00:00:00.000Z,36.3,101.0,47.85,42.9,56.0,17.408,24
2024-11-30T00:00:00.000Z,42.9,105.0,63.0,50.05,74.0,17.405,24
2024-12-01T00:00:00.000Z,40.7,71.0,62.0,51.15,67.0,9.782,24
2024-12-02T00:00:00.000Z,40.7,67.0,59.0,45.65,64.0,9.311,24
2024-12-03T00:00:00.000Z,38.5,51.7,45.65,41.8,47.85,3.743,24
2024-12-04T00:00:00.000Z,39.6,61.0,51.7,50.6,57.0,5.104,20
2024-12-05T00:00:00.000Z,15.4,52.8,38.5,19.25,47.3,13.944,21
2024-12-06T00:00:00.000Z,17.6,61.0,47.3,23.65,55.0,15.054,21
2024-12-07T00:00:00.000Z,42.9,55.0,53.35,51.15,55.0,3.627,24
2024-12-08T00:00:00.000Z,28.6,61.0,59.0,39.6,59.0,11.642,21
2024-12-09T00:00:00.000Z,25.3,59.0,36.85,29.7,51.15,11.623,20
2024-12-10T00:00:00.000Z,30.8,91.0,54.45,42.9,65.0,17.078,24
2024-12-11T00:00:00.000Z,12.1,31.9,19.8,18.7,26.4,5.527,24
2024-12-12T00:00:00.000Z,26.4,37.4,31.35,28.6,34.65,3.576,24
2024-12-13T00:00:00.000Z,17.6,35.2,24.2,20.35,26.4,4.912,24
2024-12-14T00:00:00.000Z,26.4,45.1,34.1,30.25,38.5,5.253,24
2024-12-15T00:00:00.000Z,11.0,34.1,27.5,16.5,31.9,7.782,24
2024-12-16T00:00:00.000Z,16.5,73.0,42.9,30.8,59.0,17.066,23
2024-12-17T00:00:00.000Z,26.4,85.0,54.35,30.8,71.0,20.834,22
2024-12-18T00:00:00.000Z,28.6,93.0,50.05,36.3,63.0,17.657,22
2024-12-19T00:00:00.000Z,34.1,69.0,53.9,45.1,63.0,10.844,23
2024-12-20T00:00:00.000Z,38.5,69.0,48.95,41.8,60.0,9.567,24
2024-12-21T00:00:00.000Z,44.0,97.0,67.0,55.9,88.0,16.61,24
2024-12-22T00:00:00.000Z,27.5,103.0,65.0,28.6,84.0,26.217,21
2024-12-23T00:00:00.000Z,22.0,38.5,31.35,25.85,34.1,4.987,24
2024-12-24T00:00:00.000Z,14.3,37.4,26.95,20.9,33.54,7.33,24
2024-12-25T00:00:00.000Z,22.0,41.8,31.9,24.75,39.04,6.569,24
2024-12-26T00:00:00.000Z,8.8,47.3,35.2,13.75,37.4,13.236,24
2024-12-27T00:00:00.000Z,15.4,42.9,32.45,21.45,36.85,8.68,24
2024-12-28T00:00:00.000Z,13.2,57.0,35.2,29.7,45.1,12.355,22
2024-12-29T00:00:00.000Z,28.6,45.1,31.35,30.8,35.2,4.84,18
2024-12-30T00:00:00.000Z,31.9,69.0,54.45,49.5,61.0,10.173,14
2024-12-31T00:00:00.000Z,18.7,71.0,51.7,34.1,68.0,18.699,20
2025-01-01T00:00:00.000Z,50.6,83.0,75.0,57.0,79.0,11.037,23
2025-01-02T00:00:00.000Z,51.7,65.0,55.0,52.8,61.0,4.571,24
2025-01-03T00:00:00.000Z,25.3,85.0,49.5,45.1,79.0,19.586,19
2025-01-04T00:00:00.000Z,69.0,121.0,83.0,73.0,109.0,18.28,21
2025-01-05T00:00:00.000Z,42.9,115.0,79.0,62.0,97.0,21.831,24
2025-01-27T00:00:00.000Z,12.1,28.6,19.8,16.5,23.65,4.521,24
2025-01-28T00:00:00.000Z,24.2,67.0,29.7,28.6,34.65,11.701,24
2025-01-29T00:00:00.000Z,14.3,67.0,47.3,23.1,55.45,18.059,24
2025-01-30T00:00:00.000Z,27.5,109.0,46.2,37.4,70.0,24.621,20
2025-01-31T00:00:00.000Z,8.8,67.0,39.04,22.55,51.7,17.426,24
2025-02-01T00:00:00.000Z,15.4,77.0,36.29,28.6,46.2,15.284,24
2025-02-02T00:00:00.000Z,22.0,55.0,38.5,34.65,46.75,9.555,24
2025-02-10T00:00:00.000Z,44.0,69.0,57.0,51.7,60.0,6.594,24
2025-02-11T00:00:00.000Z,35.2,59.0,44.0,39.6,52.25,7.974,24
2025-02-12T00:00:00.000Z,8.8,47.3,19.8,14.3,36.3,12.085,24
2025-02-13T00:00:00.000Z,11.0,42.9,27.5,19.25,33.55,9.317,24
2025-02-14T00:00:00.000Z,16.5,35.2,26.4,22.0,28.6,4.529,23
2025-02-15T00:00:00.000Z,40.7,50.6,47.3,40.7,50.6,4.116,3
